Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,temperature,humidity,precipitation,weather_description,Distance (km),Travel_time_minutes,Time_subtract_2,Food_manipulation,food_time,Weather_manipulation,Weather_time,Vehicle_manipulation,Vehicle_time,Traffic_manipulation,Traffic_time,Total_delay,Traffic_labels,Total_time
36,4.8,11.001753,76.986241,11.111753,77.096241,drinks ,motorcycle ,25.02,73.0,0.0,mist,24.44,30.65833333,28.65833333,0.05,1.432916667,0.1,2.865833333,0.0,0.0,0.05,1.432916667,5.731666667,low,34.39
36,4.0,22.310237,73.158921,22.400237,73.248921,meal ,motorcycle ,22.48,43.0,0.0,clear sky,18.92,29.54333333,27.54333333,0.1,2.754333333,0.0,0.0,0.0,0.0,0.05,1.377166667,4.1315,low,31.67483333
22,4.8,23.359033,85.325347,23.439033,85.405347,drinks ,scooter ,17.58,69.0,0.0,clear sky,14.99,17.95166667,15.95166667,0.05,0.797583334,0.0,0.0,0.0,0.0,0.1,1.595166667,2.392750001,low,18.34441667
38,4.4,18.593481,73.785901,18.663481,73.855901,buffet ,motorcycle ,19.01,65.0,0.0,clear sky,15.81,21.22833333,19.22833333,0.08,1.538266666,0.0,0.0,0.0,0.0,0.05,0.961416667,2.499683333,very low,21.72801666
39,4.9,21.186438,72.794115,21.236438,72.844115,buffet ,motorcycle ,22.99,43.0,0.0,clear sky,8.39,13.35166667,11.35166667,0.08,0.908133334,0.0,0.0,0.0,0.0,0.05,0.567583334,1.475716668,very low,12.82738334
24,4.9,22.725748,75.898497,22.775748,75.948497,snack ,scooter ,17.08,72.0,0.0,haze,13.69,21.65333333,19.65333333,0.05,0.982666667,0.1,1.965333333,0.0,0.0,0.1,1.965333333,4.913333333,low,24.56666666
35,4.8,17.450851,78.379347,17.540851,78.469347,meal ,motorcycle ,21.25,66.0,0.0,broken clouds,25.62,30.87833333,28.87833333,0.1,2.887833333,0.05,1.443916667,0.0,0.0,0.05,1.443916667,5.775666667,low,34.654
39,4.7,10.035573,76.336958,10.105573,76.406958,snack ,motorcycle ,23.9,88.0,0.0,mist,15.77,27.84,25.84,0.05,1.292,0.1,2.584,0.0,0.0,0.05,1.292,5.168,low,31.008
37,4.5,12.975996,80.221898,12.985996,80.231898,drinks ,scooter ,26.24,88.0,0.0,mist,2.08,8.32,6.32,0.05,0.316,0.1,0.632,0.0,0.0,0.1,0.632,1.58,very low,7.9
37,4.7,12.3085,76.665808,12.3385,76.695808,buffet ,scooter ,18.17,81.0,0.0,broken clouds,6.08,13.12166667,11.12166667,0.08,0.889733334,0.05,0.556083334,0.0,0.0,0.1,1.112166667,2.557983335,low,13.67965001
33,5.0,19.178321,72.834715,19.188321,72.844715,meal ,motorcycle ,26.95,44.0,0.0,smoke,2.71,8.168333333,6.168333333,0.1,0.616833333,0.15,0.92525,0.0,0.0,0.05,0.308416667,1.8505,very low,8.018833333
33,4.5,26.910262,75.783013,26.990262,75.863013,snack ,scooter ,19.8,68.0,0.0,haze,16.38,20.83,18.83,0.05,0.9415,0.1,1.883,0.0,0.0,0.1,1.883,4.7075,low,23.5375
39,4.7,25.443994,81.860187,25.513994,81.930187,meal ,motorcycle ,22.03,55.0,0.0,clear sky,16.02,26.61166667,24.61166667,0.1,2.461166667,0.0,0.0,0.0,0.0,0.05,1.230583334,3.691750001,low,28.30341667
37,4.6,23.359194,85.325447,23.449194,85.415447,snack ,motorcycle ,17.54,69.0,0.0,clear sky,18.5,19.76166667,17.76166667,0.05,0.888083334,0.0,0.0,0.0,0.0,0.05,0.888083334,1.776166668,very low,19.53783334
25,4.9,17.458998,78.500366,17.508998,78.550366,meal ,scooter ,21.29,64.0,0.0,broken clouds,10.7,17.95833333,15.95833333,0.1,1.595833333,0.05,0.797916667,0.0,0.0,0.1,1.595833333,3.989583333,low,19.94791666
28,4.8,18.530963,73.828972,18.590963,73.888972,buffet ,scooter ,18.98,64.0,0.0,clear sky,11.91,21.185,19.185,0.08,1.5348,0.0,0.0,0.0,0.0,0.1,1.9185,3.4533,low,22.6383
38,4.7,12.321214,76.621094,12.361214,76.661094,buffet ,motorcycle ,18.34,81.0,0.0,broken clouds,8.87,16.21,14.21,0.08,1.1368,0.05,0.7105,0.0,0.0,0.05,0.7105,2.5578,very low,16.7678
29,4.6,26.913483,75.803139,26.983483,75.873139,drinks ,motorcycle ,19.83,68.0,0.0,haze,12.55,17.46833333,15.46833333,0.05,0.773416667,0.1,1.546833333,0.0,0.0,0.05,0.773416667,3.093666667,very low,18.562
31,4.6,12.3085,76.665808,12.3685,76.725808,meal ,motorcycle ,18.08,78.0,0.0,scattered clouds,11.18,17.68833333,15.68833333,0.1,1.568833333,0.0,0.0,0.0,0.0,0.05,0.784416667,2.35325,very low,18.04158333
25,4.8,19.055831,72.833984,19.115831,72.893984,snack ,motorcycle ,26.83,44.0,0.0,smoke,11.65,19.38833333,17.38833333,0.05,0.869416667,0.15,2.60825,0.0,0.0,0.05,0.869416667,4.347083334,very low,21.73541666
35,4.9,12.337928,76.617889,12.407928,76.687889,drinks ,motorcycle ,18.42,82.0,0.0,scattered clouds,14.28,20.70666667,18.70666667,0.05,0.935333334,0.0,0.0,0.0,0.0,0.05,0.935333334,1.870666668,very low,20.57733334
38,3.9,22.728163,75.884212,22.808163,75.964212,meal ,motorcycle ,17.19,72.0,0.0,haze,16.78,25.67666667,23.67666667,0.1,2.367666667,0.1,2.367666667,0.0,0.0,0.05,1.183833334,5.919166668,low,29.59583334
29,4.7,26.766536,75.837333,26.786536,75.857333,snack ,motorcycle ,20.2,68.0,0.0,haze,3.82,13.22833333,11.22833333,0.05,0.561416667,0.1,1.122833333,0.0,0.0,0.05,0.561416667,2.245666667,very low,13.474
27,4.6,21.149834,72.778666,21.179834,72.808666,snack ,scooter ,23.57,44.0,0.0,clear sky,5.83,13.40666667,11.40666667,0.05,0.570333334,0.0,0.0,0.0,0.0,0.1,1.140666667,1.711000001,low,13.11766667
36,4.9,21.149669,72.772629,21.219669,72.842629,buffet ,motorcycle ,23.05,43.0,0.0,clear sky,14.03,20.12166667,18.12166667,0.08,1.449733334,0.0,0.0,0.0,0.0,0.05,0.906083334,2.355816668,very low,20.47748334
26,4.0,17.411028,78.329645,17.451028,78.369645,buffet ,motorcycle ,21.05,68.0,0.0,broken clouds,7.93,17.42333333,15.42333333,0.08,1.233866666,0.05,0.771166667,0.0,0.0,0.05,0.771166667,2.7762,very low,18.19953333
36,4.9,12.284747,76.625861,12.344747,76.685861,drinks ,motorcycle ,18.22,81.0,0.0,broken clouds,14.53,20.89,18.89,0.05,0.9445,0.05,0.9445,0.0,0.0,0.05,0.9445,2.8335,very low,21.7235
21,4.7,26.911378,75.789034,26.921378,75.799034,meal ,motorcycle ,19.61,68.0,0.0,haze,3.02,8.56,6.56,0.1,0.656,0.1,0.656,0.0,0.0,0.05,0.328,1.64,very low,8.2
35,4.7,13.02978,80.208812,13.10978,80.288812,meal ,electric_scooter ,26.36,88.0,0.0,mist,15.39,25.795,23.795,0.1,2.3795,0.1,2.3795,0.03,0.71385,0.1,2.3795,7.85235,low,31.64735
20,4.5,12.323194,76.630583,12.363194,76.670583,meal ,motorcycle ,18.32,81.0,0.0,broken clouds,9.21,17.0,15.0,0.1,1.5,0.05,0.75,0.0,0.0,0.05,0.75,3.0,very low,18.0
23,4.6,18.563934,73.915367,18.653934,74.005367,snack ,motorcycle ,19.37,65.0,0.0,clear sky,21.48,22.97833333,20.97833333,0.05,1.048916667,0.0,0.0,0.0,0.0,0.05,1.048916667,2.097833334,low,23.07616666
37,5.0,22.569367,88.433187,22.629367,88.493187,buffet ,motorcycle ,22.98,83.0,0.0,haze,15.08,23.115,21.115,0.08,1.6892,0.1,2.1115,0.0,0.0,0.05,1.05575,4.85645,low,25.97145
26,4.8,12.949934,77.699386,13.009934,77.759386,snack ,motorcycle ,19.73,93.0,0.0,mist,13.71,22.83833333,20.83833333,0.05,1.041916667,0.1,2.083833333,0.0,0.0,0.05,1.041916667,4.167666667,low,25.006
29,5.0,21.175975,72.795503,21.255975,72.875503,snack ,scooter ,22.88,43.0,0.0,clear sky,15.2,22.28333333,20.28333333,0.05,1.014166667,0.0,0.0,0.0,0.0,0.1,2.028333333,3.0425,low,23.32583333
26,4.9,22.725835,75.887648,22.835835,75.997648,snack ,motorcycle ,17.27,53.0,0.0,clear sky,22.02,25.56166667,23.56166667,0.05,1.178083334,0.0,0.0,0.0,0.0,0.05,1.178083334,2.356166668,low,25.91783334
29,4.8,18.536562,73.896485,18.596562,73.956485,meal ,motorcycle ,19.08,65.0,0.0,clear sky,13.9,22.06166667,20.06166667,0.1,2.006166667,0.0,0.0,0.0,0.0,0.05,1.003083334,3.009250001,low,23.07091667
29,4.7,23.416792,85.316842,23.436792,85.336842,snack ,motorcycle ,17.69,68.0,0.0,clear sky,4.57,10.92833333,8.928333333,0.05,0.446416667,0.0,0.0,0.0,0.0,0.05,0.446416667,0.892833334,very low,9.821166667
21,4.9,30.89286,75.822199,30.92286,75.852199,meal ,scooter ,18.88,57.0,0.0,clear sky,6.07,13.9,11.9,0.1,1.19,0.0,0.0,0.0,0.0,0.1,1.19,2.38,low,14.28
22,4.3,12.310972,76.659264,12.330972,76.679264,meal ,motorcycle ,17.99,78.0,0.0,scattered clouds,4.56,11.54333333,9.543333333,0.1,0.954333333,0.0,0.0,0.0,0.0,0.05,0.477166667,1.4315,very low,10.97483333
20,4.5,11.001753,76.986241,11.021753,77.006241,snack ,motorcycle ,24.94,73.0,0.0,mist,5.35,12.29333333,10.29333333,0.05,0.514666667,0.1,1.029333333,0.0,0.0,0.05,0.514666667,2.058666667,very low,12.352
36,4.8,12.933284,77.615428,13.003284,77.685428,snack ,motorcycle ,19.55,92.0,0.0,mist,18.21,23.835,21.835,0.05,1.09175,0.1,2.1835,0.0,0.0,0.05,1.09175,4.367,low,26.202
24,4.7,12.297954,76.665169,12.337954,76.705169,buffet ,scooter ,18.17,81.0,0.0,broken clouds,9.91,15.645,13.645,0.08,1.0916,0.05,0.68225,0.0,0.0,0.1,1.3645,3.13835,low,16.78335
32,4.7,12.352058,76.60665,12.362058,76.61665,buffet ,electric_scooter ,18.05,81.0,0.0,scattered clouds,2.66,10.27166667,8.271666667,0.08,0.661733333,0.0,0.0,0.03,0.24815,0.1,0.827166667,1.73705,very low,10.00871667
25,5.0,13.086438,80.220672,13.146439,80.280672,drinks ,motorcycle ,26.31,88.0,0.0,scattered clouds,13.96,25.02,23.02,0.05,1.151,0.0,0.0,0.0,0.0,0.05,1.151,2.302,low,25.322
27,4.5,17.429585,78.392621,17.469585,78.432621,drinks ,scooter ,21.43,65.0,0.0,broken clouds,9.43,23.04166667,21.04166667,0.05,1.052083334,0.05,1.052083334,0.0,0.0,0.1,2.104166667,4.208333335,low,25.25000001
32,4.1,12.978453,77.643685,13.048453,77.713685,buffet ,motorcycle ,19.5,93.0,0.0,mist,12.76,18.31666667,16.31666667,0.08,1.305333334,0.1,1.631666667,0.0,0.0,0.05,0.815833334,3.752833335,very low,20.0695
39,4.4,12.98041,77.640489,13.11041,77.770489,meal ,motorcycle ,19.03,93.0,0.0,fog,23.97,25.00666667,23.00666667,0.1,2.300666667,0.15,3.451000001,0.0,0.0,0.05,1.150333334,6.902000002,low,29.90866667
29,4.6,25.449659,81.839744,25.479659,81.869744,meal ,scooter ,22.21,54.0,0.0,clear sky,6.78,13.33666667,11.33666667,0.1,1.133666667,0.0,0.0,0.0,0.0,0.1,1.133666667,2.267333334,low,13.604
25,5.0,10.020683,76.310631,10.030683,76.320631,meal ,motorcycle ,23.92,88.0,0.0,mist,1.98,7.63,5.63,0.1,0.563,0.1,0.563,0.0,0.0,0.05,0.2815,1.4075,very low,7.0375
34,4.7,12.935662,77.61413,12.975662,77.65413,snack ,motorcycle ,20.21,91.0,0.0,mist,11.19,17.22333333,15.22333333,0.05,0.761166667,0.1,1.522333333,0.0,0.0,0.05,0.761166667,3.044666667,very low,18.268
31,4.9,15.585658,73.743606,15.625658,73.783606,snack ,motorcycle ,24.77,57.0,0.0,broken clouds,7.86,14.32666667,12.32666667,0.05,0.616333334,0.05,0.616333334,0.0,0.0,0.05,0.616333334,1.849000002,very low,14.17566667
30,4.9,17.429585,78.392621,17.519585,78.482621,meal ,motorcycle ,21.23,66.0,0.0,broken clouds,22.07,30.135,28.135,0.1,2.8135,0.05,1.40675,0.0,0.0,0.05,1.40675,5.627,low,33.762
36,4.8,26.766536,75.837333,26.896536,75.967333,buffet ,motorcycle ,20.12,68.0,0.0,haze,37.48,38.74,36.74,0.08,2.9392,0.1,3.674,0.0,0.0,0.05,1.837,8.4502,low,45.1902
36,4.4,26.846156,75.8023,26.986156,75.9423,snack ,motorcycle ,20.0,46.0,0.0,clear sky,24.22,29.76166667,27.76166667,0.05,1.388083334,0.0,0.0,0.0,0.0,0.05,1.388083334,2.776166668,low,30.53783334
26,4.7,26.913987,75.752891,27.053987,75.892891,meal ,motorcycle ,19.72,46.0,0.0,clear sky,29.0,31.46833333,29.46833333,0.1,2.946833333,0.0,0.0,0.0,0.0,0.05,1.473416667,4.42025,low,33.88858333
33,4.7,12.972532,77.608179,13.022532,77.658179,buffet ,electric_scooter ,19.4,92.0,0.0,mist,8.64,19.39333333,17.39333333,0.08,1.391466666,0.1,1.739333333,0.03,0.5218,0.1,1.739333333,5.391933332,low,22.78526666
36,4.6,17.426228,78.407495,17.506228,78.487495,buffet ,motorcycle ,21.23,63.0,0.0,overcast clouds,19.45,25.38333333,23.38333333,0.08,1.870666666,0.15,3.5075,0.0,0.0,0.05,1.169166667,6.547333333,low,29.93066666
33,4.6,26.471617,80.313564,26.491617,80.333564,buffet ,motorcycle ,21.81,55.0,0.0,clear sky,4.24,14.72666667,12.72666667,0.08,1.018133334,0.0,0.0,0.0,0.0,0.05,0.636333334,1.654466668,very low,14.38113334
22,4.8,19.866969,75.318894,19.976969,75.428894,drinks ,motorcycle ,15.93,82.0,0.0,mist,28.18,28.26333333,26.26333333,0.05,1.313166667,0.1,2.626333333,0.0,0.0,0.05,1.313166667,5.252666667,low,31.516
38,4.7,18.593481,73.785901,18.603481,73.795901,drinks ,scooter ,19.22,65.0,0.0,clear sky,1.57,7.385,5.385,0.05,0.26925,0.0,0.0,0.0,0.0,0.1,0.5385,0.80775,very low,6.19275
27,4.9,12.906229,77.596791,12.986229,77.676791,drinks ,scooter ,19.64,92.0,0.0,mist,18.25,28.60333333,26.60333333,0.05,1.330166667,0.1,2.660333333,0.0,0.0,0.1,2.660333333,6.650833333,low,33.25416666
26,4.8,12.933298,77.614293,13.013298,77.694293,snack ,motorcycle ,20.01,92.0,0.0,mist,16.28,23.555,21.555,0.05,1.07775,0.1,2.1555,0.0,0.0,0.05,1.07775,4.311,low,25.866
31,4.5,11.010375,76.95295,11.090375,77.03295,buffet ,motorcycle ,24.95,73.0,0.0,mist,17.3,19.95,17.95,0.08,1.436,0.1,1.795,0.0,0.0,0.05,0.8975,4.1285,very low,22.0785
28,4.6,17.483216,78.552111,17.523216,78.592111,drinks ,motorcycle ,21.25,65.0,0.0,broken clouds,8.95,18.02,16.02,0.05,0.801,0.05,0.801,0.0,0.0,0.05,0.801,2.403,very low,18.423
21,4.8,27.160934,78.044095,27.220934,78.104095,buffet ,motorcycle ,21.61,52.0,0.0,clear sky,20.32,20.37,18.37,0.08,1.4696,0.0,0.0,0.0,0.0,0.05,0.9185,2.3881,very low,20.7581
21,4.0,11.006686,76.951736,11.056686,77.001736,buffet ,motorcycle ,24.81,73.0,0.0,mist,9.67,14.315,12.315,0.08,0.9852,0.1,1.2315,0.0,0.0,0.05,0.61575,2.83245,very low,15.14745
29,4.7,25.457687,81.835585,25.497687,81.875585,buffet ,motorcycle ,22.27,54.0,0.0,clear sky,6.82,15.08,13.08,0.08,1.0464,0.0,0.0,0.0,0.0,0.05,0.654,1.7004,very low,14.7804
20,4.8,19.12663,72.829976,19.13663,72.839976,snack ,motorcycle ,26.3,51.0,0.0,clear sky,2.15,8.351666667,6.351666667,0.05,0.317583333,0.0,0.0,0.0,0.0,0.05,0.317583333,0.635166666,very low,6.986833333
29,4.6,18.536718,73.830327,18.646718,73.940327,buffet ,motorcycle ,19.35,65.0,0.0,clear sky,25.7,34.82166667,32.82166667,0.08,2.625733334,0.0,0.0,0.0,0.0,0.05,1.641083334,4.266816668,low,37.08848334
38,4.8,13.026279,80.174568,13.046279,80.194568,buffet ,motorcycle ,26.11,88.0,0.0,mist,5.21,10.67333333,8.673333333,0.08,0.693866667,0.1,0.867333333,0.0,0.0,0.05,0.433666667,1.994866667,very low,10.6682
39,4.9,17.455894,78.375467,17.485894,78.405467,drinks ,motorcycle ,21.27,65.0,0.0,broken clouds,9.45,20.53333333,18.53333333,0.05,0.926666667,0.05,0.926666667,0.0,0.0,0.05,0.926666667,2.780000001,very low,21.31333333
26,4.9,21.149834,72.778666,21.209834,72.838666,snack ,scooter ,23.12,43.0,0.0,clear sky,12.47,18.79666667,16.79666667,0.05,0.839833334,0.0,0.0,0.0,0.0,0.1,1.679666667,2.519500001,low,19.31616667
33,4.4,11.022477,76.995667,11.092477,77.065667,meal ,motorcycle ,25.0,73.0,0.0,mist,13.17,21.795,19.795,0.1,1.9795,0.1,1.9795,0.0,0.0,0.05,0.98975,4.94875,very low,24.74375
24,4.6,22.310237,73.158921,22.370237,73.218921,snack ,motorcycle ,22.74,43.0,0.0,clear sky,11.93,19.08,17.08,0.05,0.854,0.0,0.0,0.0,0.0,0.05,0.854,1.708,very low,18.788
24,4.9,11.010375,76.95295,11.050375,76.99295,buffet ,motorcycle ,24.8,73.0,0.0,mist,7.95,12.48,10.48,0.08,0.8384,0.1,1.048,0.0,0.0,0.05,0.524,2.4104,very low,12.8904
33,4.5,22.745049,75.892471,22.835049,75.982471,buffet ,scooter ,17.25,53.0,0.0,clear sky,19.0,21.62333333,19.62333333,0.08,1.569866666,0.0,0.0,0.0,0.0,0.1,1.962333333,3.532199999,low,23.15553333
29,4.5,12.979096,77.640625,13.009096,77.670625,snack ,motorcycle ,19.52,92.0,0.0,mist,6.82,14.45,12.45,0.05,0.6225,0.1,1.245,0.0,0.0,0.05,0.6225,2.49,very low,14.94
34,4.7,27.163303,78.057044,27.293303,78.187044,buffet ,scooter ,21.28,54.0,0.0,clear sky,32.49,30.99166667,28.99166667,0.08,2.319333334,0.0,0.0,0.0,0.0,0.1,2.899166667,5.218500001,low,34.21016667
20,4.7,26.482419,80.320939,26.502419,80.340939,meal ,scooter ,21.81,55.0,0.0,clear sky,8.52,17.99666667,15.99666667,0.1,1.599666667,0.0,0.0,0.0,0.0,0.1,1.599666667,3.199333334,low,19.196
29,4.8,22.310237,73.158921,22.350237,73.198921,drinks ,motorcycle ,19.01,82.0,0.0,haze,8.57,14.81833333,12.81833333,0.05,0.640916667,0.1,1.281833333,0.0,0.0,0.05,0.640916667,2.563666667,very low,15.382
35,4.9,27.160832,78.011608,27.230832,78.081608,buffet ,motorcycle ,21.71,51.0,0.0,clear sky,15.29,25.82833333,23.82833333,0.08,1.906266666,0.0,0.0,0.0,0.0,0.05,1.191416667,3.097683333,low,26.92601666
32,4.4,10.027014,76.308053,10.137014,76.418053,drinks ,motorcycle ,23.95,88.0,0.0,mist,21.08,30.61166667,28.61166667,0.05,1.430583334,0.1,2.861166667,0.0,0.0,0.05,1.430583334,5.722333335,low,34.334
28,4.9,30.890184,75.829615,31.000184,75.939615,snack ,motorcycle ,18.74,56.0,0.0,clear sky,23.0,33.61833333,31.61833333,0.05,1.580916667,0.0,0.0,0.0,0.0,0.05,1.580916667,3.161833334,low,34.78016666
30,4.7,11.003681,76.975525,11.133681,77.105525,meal ,scooter ,25.15,73.0,0.0,mist,24.96,28.73666667,26.73666667,0.1,2.673666667,0.1,2.673666667,0.0,0.0,0.1,2.673666667,8.021000001,low,34.75766667
36,4.7,11.006686,76.951736,11.056686,77.001736,buffet ,motorcycle ,24.81,73.0,0.0,mist,9.67,14.315,12.315,0.08,0.9852,0.1,1.2315,0.0,0.0,0.05,0.61575,2.83245,very low,15.14745
23,4.8,21.15276,72.778059,21.28276,72.908059,snack ,motorcycle ,22.83,43.0,0.0,clear sky,24.01,32.23,30.23,0.05,1.5115,0.0,0.0,0.0,0.0,0.05,1.5115,3.023,low,33.253
22,4.8,22.753839,75.897429,22.773839,75.917429,drinks ,motorcycle ,17.12,72.0,0.0,haze,4.37,10.80333333,8.803333333,0.05,0.440166667,0.1,0.880333333,0.0,0.0,0.05,0.440166667,1.760666667,very low,10.564
29,4.5,19.876106,75.340775,20.006106,75.470775,meal ,motorcycle ,17.01,82.0,0.0,mist,28.55,34.77833333,32.77833333,0.1,3.277833333,0.1,3.277833333,0.0,0.0,0.05,1.638916667,8.194583333,low,40.97291666
38,4.1,12.933298,77.614293,12.943298,77.624293,buffet ,motorcycle ,20.26,90.0,0.0,mist,2.13,7.625,5.625,0.08,0.45,0.1,0.5625,0.0,0.0,0.05,0.28125,1.29375,very low,6.91875
20,4.5,12.978453,77.643685,13.048453,77.713685,buffet ,motorcycle ,19.5,93.0,0.0,mist,12.76,18.31666667,16.31666667,0.08,1.305333334,0.1,1.631666667,0.0,0.0,0.05,0.815833334,3.752833335,very low,20.0695
37,4.5,21.170096,72.789122,21.220096,72.839122,buffet ,motorcycle ,23.05,43.0,0.0,clear sky,10.18,16.88666667,14.88666667,0.08,1.190933334,0.0,0.0,0.0,0.0,0.05,0.744333334,1.935266668,very low,16.82193334
36,4.9,30.905562,75.832841,30.995562,75.922841,snack ,electric_scooter ,18.68,58.0,0.0,clear sky,19.81,29.64666667,27.64666667,0.05,1.382333334,0.0,0.0,0.03,0.8294,0.1,2.764666667,4.976400001,low,32.62306667
37,3.8,26.849596,75.800512,26.989596,75.940512,snack ,motorcycle ,20.0,46.0,0.0,clear sky,24.64,31.77166667,29.77166667,0.05,1.488583334,0.0,0.0,0.0,0.0,0.05,1.488583334,2.977166668,low,32.74883334
38,4.9,11.003681,76.975525,11.043681,77.015525,snack ,scooter ,24.84,73.0,0.0,mist,7.68,15.89166667,13.89166667,0.05,0.694583334,0.1,1.389166667,0.0,0.0,0.1,1.389166667,3.472916668,low,17.36458334
37,4.4,27.163303,78.057044,27.243303,78.137044,drinks ,motorcycle ,21.53,52.0,0.0,clear sky,20.3,21.615,19.615,0.05,0.98075,0.0,0.0,0.0,0.0,0.05,0.98075,1.9615,very low,21.5765
21,4.9,21.157729,72.768726,21.247729,72.858726,buffet ,scooter ,22.92,43.0,0.0,clear sky,16.07,21.39333333,19.39333333,0.08,1.551466666,0.0,0.0,0.0,0.0,0.1,1.939333333,3.490799999,low,22.88413333
35,4.9,26.902328,75.794257,26.932328,75.824257,meal ,electric_scooter ,19.7,64.0,0.0,haze,5.86,13.99666667,11.99666667,0.1,1.199666667,0.1,1.199666667,0.03,0.3599,0.1,1.199666667,3.958900001,low,15.95556667
22,4.8,26.90519,75.810753,26.99519,75.900753,snack ,scooter ,19.95,46.0,0.0,clear sky,18.99,23.58166667,21.58166667,0.05,1.079083334,0.0,0.0,0.0,0.0,0.1,2.158166667,3.237250001,low,24.81891667
28,4.8,17.428294,78.404423,17.448294,78.424423,buffet ,motorcycle ,21.29,65.0,0.0,broken clouds,5.78,13.45166667,11.45166667,0.08,0.916133334,0.05,0.572583334,0.0,0.0,0.05,0.572583334,2.061300002,very low,13.51296667
39,4.0,12.316967,76.603067,12.446967,76.733067,drinks ,motorcycle ,18.12,77.0,0.0,scattered clouds,26.21,34.05666667,32.05666667,0.05,1.602833334,0.0,0.0,0.0,0.0,0.05,1.602833334,3.205666668,low,35.26233334
34,5.0,11.025083,77.015393,11.055083,77.045393,snack ,electric_scooter ,24.99,73.0,0.0,mist,6.51,13.865,11.865,0.05,0.59325,0.1,1.1865,0.03,0.35595,0.1,1.1865,3.3222,low,15.1872
22,4.8,12.933284,77.615428,12.953284,77.635428,drinks ,motorcycle ,20.3,91.0,0.0,mist,5.39,13.63833333,11.63833333,0.05,0.581916667,0.1,1.163833333,0.0,0.0,0.05,0.581916667,2.327666667,very low,13.966
27,5.0,26.492106,80.327797,26.562106,80.397797,buffet ,motorcycle ,21.83,54.0,0.0,clear sky,16.06,21.85833333,19.85833333,0.08,1.588666666,0.0,0.0,0.0,0.0,0.05,0.992916667,2.581583333,very low,22.43991666
28,4.5,19.003517,72.82765,19.073517,72.89765,drinks ,motorcycle ,27.03,44.0,0.0,smoke,16.04,19.08333333,17.08333333,0.05,0.854166667,0.15,2.5625,0.0,0.0,0.05,0.854166667,4.270833334,very low,21.35416666
32,5.0,10.994136,76.963303,11.024136,76.993303,drinks ,scooter ,24.94,73.0,0.0,mist,5.75,12.37833333,10.37833333,0.05,0.518916667,0.1,1.037833333,0.0,0.0,0.1,1.037833333,2.594583333,low,12.97291666
29,4.6,23.353783,85.326967,23.463783,85.436967,drinks ,scooter ,17.88,67.0,0.0,clear sky,18.0,21.48166667,19.48166667,0.05,0.974083334,0.0,0.0,0.0,0.0,0.1,1.948166667,2.922250001,low,22.40391667
27,4.6,17.440827,78.393391,17.510827,78.463391,snack ,motorcycle ,21.34,64.0,0.0,broken clouds,16.25,28.445,26.445,0.05,1.32225,0.05,1.32225,0.0,0.0,0.05,1.32225,3.96675,low,30.41175
35,3.9,19.12663,72.829976,19.20663,72.909976,snack ,motorcycle ,25.76,44.0,0.0,smoke,19.35,33.84833333,31.84833333,0.05,1.592416667,0.15,4.77725,0.0,0.0,0.05,1.592416667,7.962083334,low,39.81041666
22,4.6,12.297954,76.665169,12.327954,76.695169,buffet ,motorcycle ,18.1,81.0,0.0,broken clouds,7.95,13.00166667,11.00166667,0.08,0.880133334,0.05,0.550083334,0.0,0.0,0.05,0.550083334,1.980300002,very low,12.98196667
30,4.6,22.308096,73.167753,22.318096,73.177753,buffet ,motorcycle ,22.9,42.0,0.0,clear sky,5.17,8.605,6.605,0.08,0.5284,0.0,0.0,0.0,0.0,0.05,0.33025,0.85865,very low,7.46365
39,4.8,12.323194,76.630583,12.343194,76.650583,drinks ,scooter ,18.2,81.0,0.0,broken clouds,5.01,11.81,9.81,0.05,0.4905,0.05,0.4905,0.0,0.0,0.1,0.981,1.962,very low,11.772
33,4.8,17.450851,78.379347,17.510851,78.439347,meal ,motorcycle ,21.25,64.0,0.0,broken clouds,13.4,21.53833333,19.53833333,0.1,1.953833333,0.05,0.976916667,0.0,0.0,0.05,0.976916667,3.907666667,very low,23.446
20,4.7,18.543626,73.905101,18.623626,73.985101,snack ,scooter ,19.13,64.0,0.0,clear sky,17.74,22.24166667,20.24166667,0.05,1.012083334,0.0,0.0,0.0,0.0,0.1,2.024166667,3.036250001,low,23.27791667
34,4.2,12.304569,76.643622,12.364569,76.703622,snack ,motorcycle ,18.3,81.0,0.0,broken clouds,13.89,22.845,20.845,0.05,1.04225,0.05,1.04225,0.0,0.0,0.05,1.04225,3.12675,low,23.97175
37,4.3,26.849596,75.800512,26.869596,75.820512,meal ,scooter ,19.62,68.0,0.0,haze,4.79,12.15,10.15,0.1,1.015,0.1,1.015,0.0,0.0,0.1,1.015,3.045,low,13.195
20,4.8,19.003517,72.82765,19.013517,72.83765,snack ,motorcycle ,27.03,44.0,0.0,smoke,4.15,7.915,5.915,0.05,0.29575,0.15,0.88725,0.0,0.0,0.05,0.29575,1.47875,very low,7.39375
33,4.9,21.160522,72.771477,21.210522,72.821477,drinks ,motorcycle ,23.26,43.0,0.0,clear sky,9.49,16.16,14.16,0.05,0.708,0.0,0.0,0.0,0.0,0.05,0.708,1.416,very low,15.576
